user_id,restaurant_id,age,gender,meal_category,review
U1297,AaharAlly_Main,33,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1298,AaharAlly_Main,38,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1298,AaharAlly_Main,38,Male,Indian Curry,Good value - Indian Curry is great!
U1299,AaharAlly_Main,43,Male,Chinese,Good value - Chinese is great!
U1300,AaharAlly_Main,42,Female,Dessert,Highly recommended - Dessert is great!
U1300,AaharAlly_Main,42,Female,Cheesy,I loved it - Cheesy is great!
U1301,AaharAlly_Main,37,Female,Vegan,Will order again - Vegan is great!
U1301,AaharAlly_Main,37,Female,Chinese,Perfect flavor - Chinese is great!
U1302,AaharAlly_Main,39,Female,Dessert,Highly recommended - Dessert is great!
U1302,AaharAlly_Main,39,Female,Vegan,I loved it - Vegan is great!
U1302,AaharAlly_Main,39,Female,Healthy,Good value - Healthy is great!
U1303,AaharAlly_Main,44,Female,Vegan,I loved it - Vegan is great!
U1303,AaharAlly_Main,44,Female,Vegan,Perfect flavor - Vegan is great!
U1303,AaharAlly_Main,44,Female,Street Food,Delicious - Street Food is great!
U1304,AaharAlly_Main,39,Female,Vegan,Delicious - Vegan is great!
U1305,AaharAlly_Main,32,Female,Indian Curry,Perfect flavor - Indian Curry is great!
U1305,AaharAlly_Main,32,Female,Vegan,Good value - Vegan is great!
U1305,AaharAlly_Main,32,Female,Snacks,I loved it - Snacks is great!
U1305,AaharAlly_Main,32,Female,Healthy,Amazing taste - Healthy is great!
U1306,AaharAlly_Main,43,Female,Indian Curry,Good value - Indian Curry is great!
U1306,AaharAlly_Main,43,Female,Dessert,Will order again - Dessert is great!
U1307,AaharAlly_Main,27,Female,Dessert,Perfect flavor - Dessert is great!
U1307,AaharAlly_Main,27,Female,Chinese,Good value - Chinese is great!
U1308,AaharAlly_Main,43,Female,Street Food,I loved it - Street Food is great!
U1308,AaharAlly_Main,43,Female,Dessert,Perfect flavor - Dessert is great!
U1308,AaharAlly_Main,43,Female,Chinese,Will order again - Chinese is great!
U1309,AaharAlly_Main,31,Female,Dessert,Highly recommended - Dessert is great!
U1309,AaharAlly_Main,31,Female,Dessert,Amazing taste - Dessert is great!
U1309,AaharAlly_Main,31,Female,Dessert,Highly recommended - Dessert is great!
U1309,AaharAlly_Main,31,Female,Vegan,Highly recommended - Vegan is great!
U1310,AaharAlly_Main,41,Female,Dessert,Amazing taste - Dessert is great!
U1310,AaharAlly_Main,41,Female,Vegan,I loved it - Vegan is great!
U1310,AaharAlly_Main,41,Female,Healthy,Will order again - Healthy is great!
U1310,AaharAlly_Main,41,Female,Dessert,Good value - Dessert is great!
U1311,AaharAlly_Main,35,Female,Chinese,Amazing taste - Chinese is great!
U1312,AaharAlly_Main,26,Female,Chinese,Perfect flavor - Chinese is great!
U1312,AaharAlly_Main,26,Female,Healthy,Delicious - Healthy is great!
U1313,AaharAlly_Main,45,Female,Chinese,Amazing taste - Chinese is great!
U1314,AaharAlly_Main,29,Female,Vegan,Delicious - Vegan is great!
U1315,AaharAlly_Main,27,Female,Chinese,Highly recommended - Chinese is great!
U1316,AaharAlly_Main,37,Female,Healthy,Perfect flavor - Healthy is great!
U1316,AaharAlly_Main,37,Female,Chinese,Delicious - Chinese is great!
U1316,AaharAlly_Main,37,Female,Chinese,Delicious - Chinese is great!
U1317,AaharAlly_Main,33,Female,Dessert,I loved it - Dessert is great!
U1317,AaharAlly_Main,33,Female,Chinese,Amazing taste - Chinese is great!
U1317,AaharAlly_Main,33,Female,Chinese,Highly recommended - Chinese is great!
U1318,AaharAlly_Main,26,Female,Vegan,Delicious - Vegan is great!
U1318,AaharAlly_Main,26,Female,Indian Curry,Will order again - Indian Curry is great!
U1318,AaharAlly_Main,26,Female,Healthy,Delicious - Healthy is great!
U1319,AaharAlly_Main,29,Female,Chinese,Amazing taste - Chinese is great!
U1319,AaharAlly_Main,29,Female,Seafood,I loved it - Seafood is great!
U1319,AaharAlly_Main,29,Female,Dessert,Good value - Dessert is great!
U1319,AaharAlly_Main,29,Female,Vegan,I loved it - Vegan is great!
U1320,AaharAlly_Main,31,Female,Chinese,Will order again - Chinese is great!
U1320,AaharAlly_Main,31,Female,Seafood,Perfect flavor - Seafood is great!
U1320,AaharAlly_Main,31,Female,Dessert,Perfect flavor - Dessert is great!
U1321,AaharAlly_Main,36,Female,Vegan,Perfect flavor - Vegan is great!
U1322,AaharAlly_Main,38,Female,Vegan,Delicious - Vegan is great!
U1322,AaharAlly_Main,38,Female,Street Food,Good value - Street Food is great!
U1323,AaharAlly_Main,45,Female,Chinese,I loved it - Chinese is great!
U1324,AaharAlly_Main,26,Female,Chinese,I loved it - Chinese is great!
U1324,AaharAlly_Main,26,Female,Seafood,Delicious - Seafood is great!
U1325,AaharAlly_Main,38,Female,Dessert,Perfect flavor - Dessert is great!
U1326,AaharAlly_Main,29,Female,Healthy,Will order again - Healthy is great!
U1326,AaharAlly_Main,29,Female,Healthy,Perfect flavor - Healthy is great!
U1327,AaharAlly_Main,45,Female,Spicy,Perfect flavor - Spicy is great!
U1327,AaharAlly_Main,45,Female,Dessert,Highly recommended - Dessert is great!
U1327,AaharAlly_Main,45,Female,Healthy,Highly recommended - Healthy is great!
U1327,AaharAlly_Main,45,Female,Dessert,Delicious - Dessert is great!
U1328,AaharAlly_Main,27,Female,Vegan,Perfect flavor - Vegan is great!
U1328,AaharAlly_Main,27,Female,Snacks,Highly recommended - Snacks is great!
U1328,AaharAlly_Main,27,Female,Snacks,Will order again - Snacks is great!
U1329,AaharAlly_Main,26,Female,Healthy,Perfect flavor - Healthy is great!
U1330,AaharAlly_Main,42,Female,Chinese,Perfect flavor - Chinese is great!
U1330,AaharAlly_Main,42,Female,Healthy,I loved it - Healthy is great!
U1330,AaharAlly_Main,42,Female,Chinese,Perfect flavor - Chinese is great!
U1330,AaharAlly_Main,42,Female,Dessert,Will order again - Dessert is great!
U1331,AaharAlly_Main,42,Female,Chinese,Amazing taste - Chinese is great!
U1332,AaharAlly_Main,35,Female,Vegan,I loved it - Vegan is great!
U1332,AaharAlly_Main,35,Female,Healthy,Good value - Healthy is great!
U1333,AaharAlly_Main,37,Female,Healthy,Delicious - Healthy is great!
U1334,AaharAlly_Main,26,Female,Chinese,Good value - Chinese is great!
U1335,AaharAlly_Main,29,Female,Dessert,Amazing taste - Dessert is great!
U1335,AaharAlly_Main,29,Female,Snacks,Good value - Snacks is great!
U1335,AaharAlly_Main,29,Female,Cheesy,Good value - Cheesy is great!
U1335,AaharAlly_Main,29,Female,Chinese,Will order again - Chinese is great!
U1336,AaharAlly_Main,42,Female,Chinese,Amazing taste - Chinese is great!
U1336,AaharAlly_Main,42,Female,Healthy,Amazing taste - Healthy is great!
U1336,AaharAlly_Main,42,Female,Healthy,Will order again - Healthy is great!
U1337,AaharAlly_Main,42,Female,Dessert,I loved it - Dessert is great!
U1337,AaharAlly_Main,42,Female,Healthy,Amazing taste - Healthy is great!
U1338,AaharAlly_Main,35,Female,Chinese,Highly recommended - Chinese is great!
U1339,AaharAlly_Main,41,Female,Cheesy,Will order again - Cheesy is great!
U1339,AaharAlly_Main,41,Female,Dessert,Good value - Dessert is great!
U1339,AaharAlly_Main,41,Female,Healthy,Delicious - Healthy is great!
U1339,AaharAlly_Main,41,Female,Vegan,Good value - Vegan is great!
U1340,AaharAlly_Main,43,Female,Dessert,I loved it - Dessert is great!
U1340,AaharAlly_Main,43,Female,Dessert,Delicious - Dessert is great!
U1341,AaharAlly_Main,35,Female,Healthy,I loved it - Healthy is great!
U1341,AaharAlly_Main,35,Female,Chinese,Amazing taste - Chinese is great!
U1342,AaharAlly_Main,30,Female,Vegan,Highly recommended - Vegan is great!
U1342,AaharAlly_Main,30,Female,Vegan,Delicious - Vegan is great!
U1342,AaharAlly_Main,30,Female,Dessert,Perfect flavor - Dessert is great!
U1342,AaharAlly_Main,30,Female,Vegan,Perfect flavor - Vegan is great!
U1343,AaharAlly_Main,31,Female,Healthy,I loved it - Healthy is great!
U1344,AaharAlly_Main,31,Female,Indian Curry,Highly recommended - Indian Curry is great!
U1344,AaharAlly_Main,31,Female,Dessert,Will order again - Dessert is great!
U1344,AaharAlly_Main,31,Female,Vegan,I loved it - Vegan is great!
U1344,AaharAlly_Main,31,Female,Street Food,Perfect flavor - Street Food is great!
U1345,AaharAlly_Main,38,Female,Street Food,Will order again - Street Food is great!
U1346,AaharAlly_Main,26,Female,Seafood,Perfect flavor - Seafood is great!
U1346,AaharAlly_Main,26,Female,Cheesy,Highly recommended - Cheesy is great!
U1346,AaharAlly_Main,26,Female,Chinese,Good value - Chinese is great!
U1347,AaharAlly_Main,40,Female,Healthy,I loved it - Healthy is great!
U1347,AaharAlly_Main,40,Female,Healthy,Perfect flavor - Healthy is great!
U1347,AaharAlly_Main,40,Female,Cheesy,Perfect flavor - Cheesy is great!
U1347,AaharAlly_Main,40,Female,Vegan,Perfect flavor - Vegan is great!
U1348,AaharAlly_Main,27,Female,Dessert,Amazing taste - Dessert is great!
U1348,AaharAlly_Main,27,Female,Healthy,Delicious - Healthy is great!
U1349,AaharAlly_Main,37,Female,Cheesy,Good value - Cheesy is great!
U1350,AaharAlly_Main,26,Female,Seafood,Amazing taste - Seafood is great!
U1350,AaharAlly_Main,26,Female,Chinese,Perfect flavor - Chinese is great!
U1350,AaharAlly_Main,26,Female,Vegan,Perfect flavor - Vegan is great!
U1351,AaharAlly_Main,42,Female,Vegan,Good value - Vegan is great!
U1351,AaharAlly_Main,42,Female,Healthy,I loved it - Healthy is great!
U1352,AaharAlly_Main,34,Female,Chinese,I loved it - Chinese is great!
U1353,AaharAlly_Main,26,Female,Vegan,I loved it - Vegan is great!
U1353,AaharAlly_Main,26,Female,Chinese,Perfect flavor - Chinese is great!
U1354,AaharAlly_Main,27,Female,Dessert,Perfect flavor - Dessert is great!
U1355,AaharAlly_Main,26,Female,Street Food,Will order again - Street Food is great!
U1355,AaharAlly_Main,26,Female,Chinese,I loved it - Chinese is great!
U1355,AaharAlly_Main,26,Female,Seafood,Delicious - Seafood is great!
U1355,AaharAlly_Main,26,Female,Seafood,Amazing taste - Seafood is great!
U1356,AaharAlly_Main,36,Female,Chinese,I loved it - Chinese is great!
U1357,AaharAlly_Main,27,Female,Seafood,Amazing taste - Seafood is great!
U1357,AaharAlly_Main,27,Female,Dessert,Highly recommended - Dessert is great!
U1357,AaharAlly_Main,27,Female,Vegan,Perfect flavor - Vegan is great!
U1358,AaharAlly_Main,38,Female,Dessert,Highly recommended - Dessert is great!
U1358,AaharAlly_Main,38,Female,Chinese,Good value - Chinese is great!
U1358,AaharAlly_Main,38,Female,Chinese,Delicious - Chinese is great!
U1359,AaharAlly_Main,30,Female,Dessert,Highly recommended - Dessert is great!
U1359,AaharAlly_Main,30,Female,Spicy,Amazing taste - Spicy is great!
U1359,AaharAlly_Main,30,Female,Healthy,Will order again - Healthy is great!
U1359,AaharAlly_Main,30,Female,Chinese,I loved it - Chinese is great!
U1360,AaharAlly_Main,27,Female,Chinese,Good value - Chinese is great!
U1360,AaharAlly_Main,27,Female,Snacks,I loved it - Snacks is great!
U1360,AaharAlly_Main,27,Female,Healthy,Highly recommended - Healthy is great!
U1361,AaharAlly_Main,45,Female,Vegan,Will order again - Vegan is great!
U1361,AaharAlly_Main,45,Female,Dessert,I loved it - Dessert is great!
U1361,AaharAlly_Main,45,Female,Dessert,Will order again - Dessert is great!
U1361,AaharAlly_Main,45,Female,Snacks,Delicious - Snacks is great!
U1362,AaharAlly_Main,33,Female,Dessert,Good value - Dessert is great!
U1362,AaharAlly_Main,33,Female,Vegan,Good value - Vegan is great!
U1363,AaharAlly_Main,36,Female,Snacks,Delicious - Snacks is great!
U1364,AaharAlly_Main,42,Female,Chinese,Perfect flavor - Chinese is great!
U1365,AaharAlly_Main,45,Female,Chinese,Amazing taste - Chinese is great!
U1366,AaharAlly_Main,28,Female,Vegan,Will order again - Vegan is great!
U1366,AaharAlly_Main,28,Female,Chinese,Good value - Chinese is great!
U1366,AaharAlly_Main,28,Female,Dessert,Perfect flavor - Dessert is great!
U1366,AaharAlly_Main,28,Female,Dessert,Will order again - Dessert is great!
U1367,AaharAlly_Main,30,Female,Spicy,Perfect flavor - Spicy is great!
U1367,AaharAlly_Main,30,Female,Healthy,I loved it - Healthy is great!
U1368,AaharAlly_Main,28,Female,Chinese,I loved it - Chinese is great!
U1368,AaharAlly_Main,28,Female,Chinese,Will order again - Chinese is great!
U1369,AaharAlly_Main,32,Female,Vegan,Will order again - Vegan is great!
U1369,AaharAlly_Main,32,Female,Seafood,Delicious - Seafood is great!
U1369,AaharAlly_Main,32,Female,Vegan,Perfect flavor - Vegan is great!
U1369,AaharAlly_Main,32,Female,Chinese,Delicious - Chinese is great!
U1370,AaharAlly_Main,45,Female,Chinese,Highly recommended - Chinese is great!
U1370,AaharAlly_Main,45,Female,Healthy,Amazing taste - Healthy is great!
U1370,AaharAlly_Main,45,Female,Healthy,Good value - Healthy is great!
U1371,AaharAlly_Main,44,Female,Healthy,Highly recommended - Healthy is great!
U1371,AaharAlly_Main,44,Female,Healthy,Delicious - Healthy is great!
U1371,AaharAlly_Main,44,Female,Healthy,I loved it - Healthy is great!
U1371,AaharAlly_Main,44,Female,Vegan,Delicious - Vegan is great!
U1372,AaharAlly_Main,33,Female,Healthy,Will order again - Healthy is great!
U1372,AaharAlly_Main,33,Female,Vegan,Amazing taste - Vegan is great!
U1373,AaharAlly_Main,45,Female,Chinese,Good value - Chinese is great!
U1373,AaharAlly_Main,45,Female,Dessert,Good value - Dessert is great!
U1373,AaharAlly_Main,45,Female,Dessert,I loved it - Dessert is great!
U1374,AaharAlly_Main,34,Female,Healthy,Good value - Healthy is great!
U1374,AaharAlly_Main,34,Female,Snacks,Perfect flavor - Snacks is great!
U1374,AaharAlly_Main,34,Female,Dessert,Amazing taste - Dessert is great!
U1374,AaharAlly_Main,34,Female,Vegan,Perfect flavor - Vegan is great!
U1375,AaharAlly_Main,26,Female,Vegan,Will order again - Vegan is great!
U1375,AaharAlly_Main,26,Female,Healthy,I loved it - Healthy is great!
U1375,AaharAlly_Main,26,Female,Vegan,Amazing taste - Vegan is great!
U1376,AaharAlly_Main,38,Female,Chinese,Amazing taste - Chinese is great!
U1376,AaharAlly_Main,38,Female,Dessert,Will order again - Dessert is great!
U1376,AaharAlly_Main,38,Female,Dessert,Delicious - Dessert is great!
U1377,AaharAlly_Main,38,Female,Vegan,Good value - Vegan is great!
U1377,AaharAlly_Main,38,Female,Vegan,Amazing taste - Vegan is great!
U1378,AaharAlly_Main,26,Female,Indian Curry,Perfect flavor - Indian Curry is great!
U1378,AaharAlly_Main,26,Female,Healthy,Amazing taste - Healthy is great!
U1378,AaharAlly_Main,26,Female,Healthy,Good value - Healthy is great!
U1378,AaharAlly_Main,26,Female,Chinese,Will order again - Chinese is great!
U1379,AaharAlly_Main,26,Female,Seafood,Perfect flavor - Seafood is great!
U1379,AaharAlly_Main,26,Female,Chinese,Will order again - Chinese is great!
U1379,AaharAlly_Main,26,Female,Vegan,Good value - Vegan is great!
U1379,AaharAlly_Main,26,Female,Street Food,I loved it - Street Food is great!
U1380,AaharAlly_Main,38,Female,Chinese,Will order again - Chinese is great!
U1380,AaharAlly_Main,38,Female,Healthy,Amazing taste - Healthy is great!
U1381,AaharAlly_Main,29,Female,Chinese,Delicious - Chinese is great!
U1381,AaharAlly_Main,29,Female,Chinese,Delicious - Chinese is great!
U1381,AaharAlly_Main,29,Female,Indian Curry,Delicious - Indian Curry is great!
U1382,AaharAlly_Main,36,Female,Vegan,Highly recommended - Vegan is great!
U1382,AaharAlly_Main,36,Female,Healthy,Delicious - Healthy is great!
U1383,AaharAlly_Main,34,Female,Healthy,Amazing taste - Healthy is great!
U1384,AaharAlly_Main,37,Female,Chinese,Delicious - Chinese is great!
U1384,AaharAlly_Main,37,Female,Snacks,Perfect flavor - Snacks is great!
U1384,AaharAlly_Main,37,Female,Chinese,Good value - Chinese is great!
U1384,AaharAlly_Main,37,Female,Dessert,I loved it - Dessert is great!
U1385,AaharAlly_Main,34,Female,Healthy,Highly recommended - Healthy is great!
U1386,AaharAlly_Main,40,Female,Healthy,Amazing taste - Healthy is great!
U1387,AaharAlly_Main,36,Female,Indian Curry,Will order again - Indian Curry is great!
U1387,AaharAlly_Main,36,Female,Dessert,Perfect flavor - Dessert is great!
U1388,AaharAlly_Main,45,Female,Dessert,Good value - Dessert is great!
U1388,AaharAlly_Main,45,Female,Vegan,Will order again - Vegan is great!
U1388,AaharAlly_Main,45,Female,Healthy,Delicious - Healthy is great!
U1389,AaharAlly_Main,36,Female,Healthy,Delicious - Healthy is great!
U1390,AaharAlly_Main,38,Female,Healthy,Perfect flavor - Healthy is great!
U1391,AaharAlly_Main,39,Female,Healthy,Amazing taste - Healthy is great!
U1391,AaharAlly_Main,39,Female,Healthy,Good value - Healthy is great!
U1391,AaharAlly_Main,39,Female,Seafood,Amazing taste - Seafood is great!
U1392,AaharAlly_Main,34,Female,Healthy,Perfect flavor - Healthy is great!
U1392,AaharAlly_Main,34,Female,Chinese,Perfect flavor - Chinese is great!
U1392,AaharAlly_Main,34,Female,Dessert,Highly recommended - Dessert is great!
U1393,AaharAlly_Main,44,Female,Healthy,Perfect flavor - Healthy is great!
U1393,AaharAlly_Main,44,Female,Snacks,Will order again - Snacks is great!
U1393,AaharAlly_Main,44,Female,Dessert,I loved it - Dessert is great!
U1393,AaharAlly_Main,44,Female,Cheesy,Will order again - Cheesy is great!
U1394,AaharAlly_Main,35,Female,Chinese,I loved it - Chinese is great!
U1395,AaharAlly_Main,26,Female,Chinese,Will order again - Chinese is great!
U1395,AaharAlly_Main,26,Female,Spicy,Will order again - Spicy is great!
U1395,AaharAlly_Main,26,Female,Vegan,I loved it - Vegan is great!
U1396,AaharAlly_Main,26,Female,Dessert,Amazing taste - Dessert is great!
U1396,AaharAlly_Main,26,Female,Dessert,Will order again - Dessert is great!
U1396,AaharAlly_Main,26,Female,Snacks,Amazing taste - Snacks is great!
U1397,AaharAlly_Main,39,Female,Healthy,Good value - Healthy is great!
U1397,AaharAlly_Main,39,Female,Healthy,Good value - Healthy is great!
U1397,AaharAlly_Main,39,Female,Vegan,Will order again - Vegan is great!
U1398,AaharAlly_Main,38,Female,Vegan,Good value - Vegan is great!
U1398,AaharAlly_Main,38,Female,Chinese,I loved it - Chinese is great!
U1399,AaharAlly_Main,42,Female,Healthy,Highly recommended - Healthy is great!
U1399,AaharAlly_Main,42,Female,Cheesy,Will order again - Cheesy is great!
U1400,AaharAlly_Main,66,Male,Healthy,Will order again - Healthy is great!
U1400,AaharAlly_Main,66,Male,Seafood,Highly recommended - Seafood is great!
U1400,AaharAlly_Main,66,Male,Snacks,Good value - Snacks is great!
U1401,AaharAlly_Main,66,Male,Healthy,Perfect flavor - Healthy is great!
U1401,AaharAlly_Main,66,Male,Spicy,Amazing taste - Spicy is great!
U1401,AaharAlly_Main,66,Male,Indian Curry,I loved it - Indian Curry is great!
U1402,AaharAlly_Main,61,Male,Healthy,Perfect flavor - Healthy is great!
U1402,AaharAlly_Main,61,Male,Indian Curry,I loved it - Indian Curry is great!
U1402,AaharAlly_Main,61,Male,Spicy,Perfect flavor - Spicy is great!
U1403,AaharAlly_Main,51,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1403,AaharAlly_Main,51,Male,Seafood,I loved it - Seafood is great!
U1403,AaharAlly_Main,51,Male,Spicy,Will order again - Spicy is great!
U1404,AaharAlly_Main,79,Male,Healthy,I loved it - Healthy is great!
U1404,AaharAlly_Main,79,Male,Healthy,Amazing taste - Healthy is great!
U1405,AaharAlly_Main,46,Male,Seafood,Good value - Seafood is great!
U1405,AaharAlly_Main,46,Male,Indian Curry,Delicious - Indian Curry is great!
U1405,AaharAlly_Main,46,Male,Seafood,Delicious - Seafood is great!
U1406,AaharAlly_Main,64,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1407,AaharAlly_Main,58,Male,Seafood,I loved it - Seafood is great!
U1408,AaharAlly_Main,57,Male,Spicy,Perfect flavor - Spicy is great!
U1408,AaharAlly_Main,57,Male,Healthy,Will order again - Healthy is great!
U1408,AaharAlly_Main,57,Male,Seafood,Will order again - Seafood is great!
U1408,AaharAlly_Main,57,Male,Seafood,I loved it - Seafood is great!
U1409,AaharAlly_Main,77,Male,Healthy,Good value - Healthy is great!
U1409,AaharAlly_Main,77,Male,Healthy,Perfect flavor - Healthy is great!
U1410,AaharAlly_Main,55,Male,Street Food,Highly recommended - Street Food is great!
U1411,AaharAlly_Main,69,Male,Seafood,Perfect flavor - Seafood is great!
U1412,AaharAlly_Main,47,Male,Healthy,Will order again - Healthy is great!
U1412,AaharAlly_Main,47,Male,Healthy,Good value - Healthy is great!
U1413,AaharAlly_Main,73,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1413,AaharAlly_Main,73,Male,Snacks,I loved it - Snacks is great!
U1414,AaharAlly_Main,76,Male,Seafood,Highly recommended - Seafood is great!
U1415,AaharAlly_Main,79,Male,Indian Curry,Will order again - Indian Curry is great!
U1415,AaharAlly_Main,79,Male,Seafood,Amazing taste - Seafood is great!
U1416,AaharAlly_Main,79,Male,Healthy,Highly recommended - Healthy is great!
U1416,AaharAlly_Main,79,Male,Seafood,Will order again - Seafood is great!
U1417,AaharAlly_Main,72,Male,Healthy,I loved it - Healthy is great!
U1418,AaharAlly_Main,54,Male,Cheesy,I loved it - Cheesy is great!
U1419,AaharAlly_Main,62,Male,Indian Curry,Good value - Indian Curry is great!
U1419,AaharAlly_Main,62,Male,Indian Curry,Delicious - Indian Curry is great!
U1420,AaharAlly_Main,75,Male,Snacks,Amazing taste - Snacks is great!
U1420,AaharAlly_Main,75,Male,Healthy,Will order again - Healthy is great!
U1421,AaharAlly_Main,66,Male,Seafood,Highly recommended - Seafood is great!
U1421,AaharAlly_Main,66,Male,Healthy,Highly recommended - Healthy is great!
U1422,AaharAlly_Main,69,Male,Dessert,Highly recommended - Dessert is great!
U1422,AaharAlly_Main,69,Male,Indian Curry,I loved it - Indian Curry is great!
U1422,AaharAlly_Main,69,Male,Healthy,Amazing taste - Healthy is great!
U1423,AaharAlly_Main,72,Male,Dessert,Will order again - Dessert is great!
U1423,AaharAlly_Main,72,Male,Seafood,Highly recommended - Seafood is great!
U1423,AaharAlly_Main,72,Male,Chinese,Will order again - Chinese is great!
U1423,AaharAlly_Main,72,Male,Healthy,Amazing taste - Healthy is great!
U1424,AaharAlly_Main,57,Male,Chinese,Delicious - Chinese is great!
U1425,AaharAlly_Main,70,Male,Seafood,Good value - Seafood is great!
U1425,AaharAlly_Main,70,Male,Healthy,Will order again - Healthy is great!
U1426,AaharAlly_Main,57,Male,Healthy,Perfect flavor - Healthy is great!
U1426,AaharAlly_Main,57,Male,Cheesy,Good value - Cheesy is great!
U1426,AaharAlly_Main,57,Male,Dessert,Will order again - Dessert is great!
U1427,AaharAlly_Main,71,Male,Seafood,Amazing taste - Seafood is great!
U1427,AaharAlly_Main,71,Male,Healthy,Good value - Healthy is great!
U1427,AaharAlly_Main,71,Male,Indian Curry,I loved it - Indian Curry is great!
U1427,AaharAlly_Main,71,Male,Healthy,Highly recommended - Healthy is great!
U1428,AaharAlly_Main,47,Male,Seafood,Highly recommended - Seafood is great!
U1428,AaharAlly_Main,47,Male,Seafood,Highly recommended - Seafood is great!
U1428,AaharAlly_Main,47,Male,Seafood,Highly recommended - Seafood is great!
U1429,AaharAlly_Main,75,Male,Seafood,Perfect flavor - Seafood is great!
U1429,AaharAlly_Main,75,Male,Indian Curry,I loved it - Indian Curry is great!
U1429,AaharAlly_Main,75,Male,Healthy,Amazing taste - Healthy is great!
U1429,AaharAlly_Main,75,Male,Healthy,Good value - Healthy is great!
U1430,AaharAlly_Main,80,Male,Seafood,Amazing taste - Seafood is great!
U1430,AaharAlly_Main,80,Male,Healthy,Amazing taste - Healthy is great!
U1431,AaharAlly_Main,66,Male,Seafood,I loved it - Seafood is great!
U1432,AaharAlly_Main,73,Male,Seafood,Perfect flavor - Seafood is great!
U1432,AaharAlly_Main,73,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1432,AaharAlly_Main,73,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1432,AaharAlly_Main,73,Male,Indian Curry,Will order again - Indian Curry is great!
U1433,AaharAlly_Main,77,Male,Seafood,Perfect flavor - Seafood is great!
U1433,AaharAlly_Main,77,Male,Dessert,I loved it - Dessert is great!
U1433,AaharAlly_Main,77,Male,Cheesy,Highly recommended - Cheesy is great!
U1433,AaharAlly_Main,77,Male,Indian Curry,Good value - Indian Curry is great!
U1434,AaharAlly_Main,75,Male,Healthy,Will order again - Healthy is great!
U1434,AaharAlly_Main,75,Male,Seafood,Perfect flavor - Seafood is great!
U1434,AaharAlly_Main,75,Male,Healthy,Perfect flavor - Healthy is great!
U1434,AaharAlly_Main,75,Male,Healthy,Good value - Healthy is great!
U1435,AaharAlly_Main,77,Male,Seafood,Delicious - Seafood is great!
U1435,AaharAlly_Main,77,Male,Vegan,Will order again - Vegan is great!
U1435,AaharAlly_Main,77,Male,Healthy,Highly recommended - Healthy is great!
U1435,AaharAlly_Main,77,Male,Healthy,Will order again - Healthy is great!
U1436,AaharAlly_Main,72,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1437,AaharAlly_Main,58,Male,Healthy,Perfect flavor - Healthy is great!
U1438,AaharAlly_Main,64,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1438,AaharAlly_Main,64,Male,Seafood,Good value - Seafood is great!
U1438,AaharAlly_Main,64,Male,Cheesy,Will order again - Cheesy is great!
U1438,AaharAlly_Main,64,Male,Spicy,Will order again - Spicy is great!
U1439,AaharAlly_Main,57,Male,Seafood,Highly recommended - Seafood is great!
U1440,AaharAlly_Main,77,Male,Vegan,Highly recommended - Vegan is great!
U1440,AaharAlly_Main,77,Male,Healthy,Good value - Healthy is great!
U1441,AaharAlly_Main,46,Male,Healthy,Good value - Healthy is great!
U1442,AaharAlly_Main,70,Male,Healthy,I loved it - Healthy is great!
U1442,AaharAlly_Main,70,Male,Indian Curry,Delicious - Indian Curry is great!
U1442,AaharAlly_Main,70,Male,Healthy,I loved it - Healthy is great!
U1442,AaharAlly_Main,70,Male,Healthy,Delicious - Healthy is great!
U1443,AaharAlly_Main,56,Male,Healthy,Perfect flavor - Healthy is great!
U1443,AaharAlly_Main,56,Male,Indian Curry,Perfect flavor - Indian Curry is great!
U1444,AaharAlly_Main,57,Male,Seafood,Delicious - Seafood is great!
U1444,AaharAlly_Main,57,Male,Healthy,Highly recommended - Healthy is great!
U1444,AaharAlly_Main,57,Male,Seafood,I loved it - Seafood is great!
U1445,AaharAlly_Main,71,Male,Indian Curry,Good value - Indian Curry is great!
U1445,AaharAlly_Main,71,Male,Vegan,Amazing taste - Vegan is great!
U1446,AaharAlly_Main,50,Male,Healthy,Will order again - Healthy is great!
U1447,AaharAlly_Main,49,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1447,AaharAlly_Main,49,Male,Healthy,I loved it - Healthy is great!
U1447,AaharAlly_Main,49,Male,Indian Curry,Will order again - Indian Curry is great!
U1447,AaharAlly_Main,49,Male,Indian Curry,Delicious - Indian Curry is great!
U1448,AaharAlly_Main,58,Male,Snacks,Will order again - Snacks is great!
U1448,AaharAlly_Main,58,Male,Seafood,Perfect flavor - Seafood is great!
U1449,AaharAlly_Main,60,Male,Indian Curry,Highly recommended - Indian Curry is great!
U1450,AaharAlly_Main,66,Male,Healthy,I loved it - Healthy is great!
U1450,AaharAlly_Main,66,Male,Indian Curry,Amazing taste - Indian Curry is great!
U1450,AaharAlly_Main,66,Male,Indian Curry,Delicious - Indian Curry is great!
